기간	자치구	합계	계(개)	인도	입양분양	폐사	계류기증
2010	송파구	994	549	65	164	320	-	442	2	120	266	54	3	-	2	1	-
2010	강동구	1,049	725	199	395	131	-	300	3	135	135	27	24	1	10	13	-
2011	합계	15,229	8,523	1,759	2,376	4,365	23	6,263	61	1,734	4,437	31	443	10	107	326	-
2011	종로구	379	181	26	12	143	-	196	-	9	187	-	2	-	-	2	-
2011	중구	325	128	25	15	88	-	193	-	87	106	-	4	-	-	4	-
2011	용산구	944	469	61	360	40	8	407	1	296	100	10	68	7	13	48	-
2011	성동구	397	222	48	30	144	-	162	2	3	157	-	13	-	2	11	-
2011	광진구	698	312	65	48	199	-	369	3	197	169	-	17	-	4	13	-
2011	동대문구	723	419	60	126	233	-	266	3	8	255	-	38	-	17	21	-
2011	중랑구	512	365	54	42	269	-	131	2	86	33	10	16	-	2	14	-
2011	성북구	756	376	68	50	258	-	352	3	8	341	-	28	1	5	22	-
2011	강북구	578	317	48	28	241	-	248	2	6	240	-	13	-	2	11	-
2011	도봉구	466	289	46	43	200	-	157	-	2	155	-	20	-	1	19	-
2011	노원구	445	308	77	47	184	-	126	1	1	124	-	11	1	1	9	-
2011	은평구	564	412	78	40	294	-	136	3	2	131	-	16	-	-	16	-
2011	서대문구	560	273	67	57	149	-	276	3	12	261	-	11	-	-	11	-
2011	마포구	990	443	80	276	87	-	525	5	352	168	-	22	-	13	9	-
2011	양천구	755	577	178	212	172	15	161	4	86	60	11	17	-	9	8	-
2011	강서구	700	397	59	37	301	-	277	11	2	264	-	26	-	5	21	-
2011	구로구	471	292	38	36	218	-	164	-	4	160	-	15	-	1	14	-
2011	금천구	413	212	26	9	177	-	191	-	3	188	-	10	-	-	10	-
2011	영등포구	558	267	57	85	125	-	270	1	223	46	-	21	-	9	12	-
2011	동작구	375	324	57	32	235	-	39	-	32	7	-	12	-	5	7	-
2011	관악구	718	550	138	347	65	-	166	2	114	50	-	2	-	-	2	-
2011	서초구	455	167	47	18	102	-	282	5	5	272	-	6	-	2	4	-
2011	강남구	602	222	52	33	137	-	357	6	8	343	-	23	-	4	19	-
2011	송파구	787	363	82	53	228	-	413	1	5	407	-	11	1	1	9	-
2011	강동구	1,058	638	222	340	76	-	399	3	183	213	-	21	-	11	10	-
2012	합계	13,556	7,860	1,762	2,327	3,310	461	5,350	85	1,369	3,319	577	346	11	148	166	21
2012	종로구	371	129	17	31	77	4	238	2	72	163	1	4	1	-	3	-
2012	중구	203	97	17	9	71	-	102	-	44	58	-	4	-	-	4	-
2012	용산구	1,064	461	115	323	12	11	552	9	416	108	19	51	4	34	10	3
2012	성동구	356	206	33	30	127	16	142	1	2	124	15	8	-	1	6	1
2012	광진구	542	307	77	68	138	24	225	2	93	125	5	10	-	2	7	1
2012	동대문구	818	341	56	76	205	4	452	3	75	368	6	25	-	9	16	-
2012	중랑구	513	392	74	72	230	16	109	-	70	28	11	12	-	6	6	-
2012	성북구	569	349	66	49	218	16	198	3	11	182	2	22	-	10	11	1
2012	강북구	581	365	56	69	225	15	199	1	6	184	8	17	1	7	9	-
2012	도봉구	374	258	56	53	148	1	110	5	17	88	-	6	-	3	3	-
2012	노원구	356	265	59	46	153	7	83	1	8	74	-	8	-	1	6	1
2012	은평구	529	406	91	53	262	-	111	1	6	104	-	12	-	10	2	-
2012	서대문구	455	258	47	99	98	14	189	3	43	139	4	8	1	2	4	1
2012	마포구	1,084	403	103	123	47	130	665	7	114	204	340	16	-	7	5	4
2012	양천구	697	541	175	213	122	31	145	4	52	76	13	11	-	4	6	1
2012	강서구	602	385	74	94	217	-	199	5	8	186	-	18	1	5	12	-
2012	구로구	364	247	48	40	146	13	108	2	5	93	8	9	-	3	6	-
2012	금천구	439	266	40	110	116	-	167	1	43	123	-	6	-	2	4	-
2012	영등포구	377	239	34	55	126	24	133	1	14	110	8	5	-	3	2	-
2012	동작구	335	288	85	89	114	-	31	2	13	16	-	16	1	5	10	-
2012	관악구	894	505	128	282	57	38	363	9	187	158	9	26	1	8	14	3
2012	서초구	373	171	37	31	93	10	190	4	5	94	87	12	-	7	5	-
2012	강남구	505	248	58	56	122	12	240	9	8	214	9	17	-	6	9	2
2012	송파구	562	300	72	67	130	31	258	3	8	235	12	4	-	-	4	-
2012	강동구	593	433	144	189	56	44	141	7	49	65	20	19	1	13	2	3
2013	합계	11,672	7,803	2,007	1,660	3,690	446	3,509	84	900	2,339	186	360	15	241	79	25
2013	종로구	182	141	28	15	58	40	35	-	3	22	10	6	-	2	-	4
2013	중구	302	149	31	9	77	32	145	-	42	74	29	8	-	7	1	-
2013	용산구	980	427	142	242	43	-	544	33	324	187	-	9	3	-	6	-
2013	성동구	298	196	39	27	125	5	86	3	3	80	-	16	-	14	1	1
2013	광진구	355	274	93	37	140	4	52	2	7	43	-	29	2	25	2	-
2013	동대문구	495	327	72	38	131	86	154	3	13	109	29	14	-	8	1	5
2013	중랑구	413	327	74	46	178	29	74	4	5	62	3	12	2	7	2	1
2013	성북구	528	356	70	39	241	6	156	-	6	149	1	16	1	13	2	-
2013	강북구	538	400	77	40	250	33	123	1	4	113	5	15	-	7	4	4
2013	도봉구	348	272	73	28	169	2	50	1	4	45	-	26	-	26	-	-
2013	노원구	377	305	61	34	204	6	58	4	3	51	-	14	3	11	-	-
2013	은평구	562	438	111	41	280	6	110	-	6	104	-	14	-	12	2	-
2013	서대문구	467	300	64	39	100	97	143	2	4	106	31	24	1	15	3	5
2013	마포구	826	364	112	141	52	59	450	4	153	222	71	12	1	5	3	3
2013	양천구	512	460	169	122	166	3	28	3	14	11	-	24	-	12	12	-
2013	강서구	493	371	94	47	228	2	107	3	10	94	-	15	-	11	4	-
2013	구로구	434	294	49	40	190	15	126	3	3	115	5	14	1	12	1	-
2013	금천구	325	279	68	68	143	-	27	2	5	20	-	19	1	6	12	-
2013	영등포구	400	214	43	37	134	-	173	1	6	166	-	13	-	8	5	-
2013	동작구	339	306	94	71	141	-	19	5	9	5	-	14	-	3	11	-
2013	관악구	947	528	141	339	48	-	414	4	240	170	-	5	-	4	1	-
2013	서초구	340	208	62	29	113	4	127	1	4	120	2	5	-	3	1	1
2013	강남구	317	197	65	29	102	1	104	2	9	93	-	16	-	14	2	-
2013	송파구	533	336	84	44	197	11	188	2	15	171	-	9	-	5	3	1
2013	강동구	361	334	91	58	180	5	16	1	8	7	-	11	-	11	-	-
2014	합계	9,551	6,644	2,144	1,703	2,797	-	2,616	60	826	1,730	-	291	13	228	50	-
2014	종로구	223	150	40	28	82	-	68	-	4	64	-	5	-	5	-	-
2014	중구	144	106	27	21	58	-	32	1	4	27	-	6	-	5	1	-
2014	용산구	611	330	141	156	33	-	277	6	185	86	-	4	-	2	2	-
2014	성동구	231	168	46	33	89	-	54	1	7	46	-	9	-	8	1	-
2014	광진구	312	227	87	49	91	-	61	3	11	47	-	24	2	18	4	-
2014	동대문구	430	287	77	58	152	-	129	-	8	121	-	14	-	13	1	-
2014	중랑구	426	366	115	61	190	-	52	1	8	43	-	8	-	6	2	-
2014	성북구	407	293	79	59	155	-	97	3	13	81	-	17	2	13	2	-
2014	강북구	423	307	93	53	161	-	102	1	12	89	-	14	-	13	1	-
2014	도봉구	344	273	96	43	134	-	62	-	9	53	-	9	1	7	1	-
2014	노원구	277	209	48	45	116	-	54	-	5	49	-	14	-	12	2	-
